Unnamed: 0,name,text,hashtags,likes,comments,hashtag,question_mark,emoji,average_length,clean_text,corpus,word_count,response,log_plus1,log
65,Community Evaluation Solutions,"
 Can't wait to see you in my office hours.
",0,1,0,0,0,0,4.4,"
 cant wait to see you in my office hours
","['cant', 'wait', 'see', 'office', 'hours', 'cant', 'wait', 'see', 'office', 'hours']",10,1,0.6931471805599453,0.0
66,Community Evaluation Solutions,"
 Hey #nonprofit and #coalition #leaders, it’s your turn for free office hours. Join me for the 1st Ask Me Anything session 4/13th 12 PM EST. Bring your questions about all things #eval #strategy or whatever is on your mind. Registration is required. https://bit.ly/3JgMN0e
","['nonprofit', 'coalition', 'leaders,', 'eval', 'strategy']",0,0,5,0,0,5.25,"
 hey  and   its your turn for free office hours join me for the st ask me anything session th  pm est bring your questions about all things   or whatever is on your mind registration is required 
","['hey', 'turn', 'free', 'office', 'hours', 'join', 'st', 'ask', 'anything', 'session', 'th', 'pm', 'est', 'bring', 'questions', 'things', 'whatever', 'mind', 'registration', 'required', 'hey', 'turn', 'free', 'office', 'hours', 'join', 'st', 'ask', 'anything', 'session', 'th', 'pm', 'est', 'bring', 'questions', 'things', 'whatever', 'mind', 'registration', 'required']",40,0,0.0,0.0
67,Community Evaluation Solutions,"
 Office hours for #new and emerging #eval #consultants this Friday at 11 AM EST. I have been in training for 2-days so help me out. What do you want to talk about?Register to attend Bitly Link: https://bit.ly/3JQQYjP #evaluation #consulting
","['new', 'eval', 'consultants', 'evaluation', 'consulting\n']",0,0,5,1,0,5.714285714285714,"
 office hours for  and emerging   this friday at  am est i have been in training for days so help me out what do you want to talk aboutregister to attend bitly link   
","['office', 'hours', 'emerging', 'friday', 'est', 'training', 'days', 'help', 'want', 'talk', 'aboutregister', 'attend', 'bitly', 'link', 'office', 'hours', 'emerging', 'friday', 'est', 'training', 'days', 'help', 'want', 'talk', 'aboutregister', 'attend', 'bitly', 'link']",28,0,0.0,0.0
68,Community Evaluation Solutions,"
 On this #InternationalWomensDay I want to thank all the mother figures in my life.
",['InternationalWomensDay'],0,0,1,0,0,5.2,"
 on this  i want to thank all the mother figures in my life
","['want', 'thank', 'mother', 'figures', 'life', 'want', 'thank', 'mother', 'figures', 'life']",10,0,0.0,0.0
69,Community Evaluation Solutions,"
 Psyched for this talk! Telling Your Evaluation Story at the Governor’s and Mayor’s Challenge to Prevent Suicide Among Service Members, Veterans, and their Families Innovations Conference next week in Alexandria, VA. #eval #datastories #SuicidePrevention
","['eval', 'datastories', 'SuicidePrevention\n']",0,0,3,0,0,7.0,"
 psyched for this talk telling your evaluation story at the governors and mayors challenge to prevent suicide among service members veterans and their families innovations conference next week in alexandria va   
","['psyched', 'talk', 'telling', 'evaluation', 'story', 'governors', 'mayors', 'challenge', 'prevent', 'suicide', 'among', 'service', 'members', 'veterans', 'families', 'innovations', 'conference', 'next', 'week', 'alexandria', 'va', 'psyched', 'talk', 'telling', 'evaluation', 'story', 'governors', 'mayors', 'challenge', 'prevent', 'suicide', 'among', 'service', 'members', 'veterans', 'families', 'innovations', 'conference', 'next', 'week', 'alexandria', 'va']",42,0,0.0,0.0
70,Community Evaluation Solutions,"
 My latest LI article. Sign up for my weekly posts on our website.#evaluation #nonprofits #community https://bit.ly/3Q1ft07
","['evaluation', 'nonprofits', 'community']",0,0,3,0,0,5.285714285714286,"
 my latest li article sign up for my weekly posts on our website   
","['latest', 'li', 'article', 'sign', 'weekly', 'posts', 'website', 'latest', 'li', 'article', 'sign', 'weekly', 'posts', 'website']",14,0,0.0,0.0
71,Community Evaluation Solutions,"
 Because I like my dentist and GIFs. #evaluation #nonprofits #communities #coalitions
","['evaluation', 'nonprofits', 'communities', 'coalitions\n']",0,0,4,0,0,5.0,"
 because i like my dentist and gifs    
","['like', 'dentist', 'gifs', 'like', 'dentist', 'gifs']",6,0,0.0,0.0
72,Community Evaluation Solutions,"
 Looking forward to #AASS in April. #suicideprevention #suicideawareness
","['AASS', 'suicideprevention', 'suicideawareness\n']",0,0,3,0,0,6.333333333333333,"
 looking forward to  in april  
","['looking', 'forward', 'april', 'looking', 'forward', 'april']",6,0,0.0,0.0
73,Community Evaluation Solutions,"
 Excited to be getting back out on live stages in 2022. First up @susanwolfe and I invite you to join is #AAS22! We will be teaching people committed to suicide prevention a basic evaluation framework that is easy to understand, accessible, and feasible. Learn how to engage in a participatory approach that is inclusive, addresses inequities, focuses on a public health approach to prevention, and policy and systems level change. This workshop will introduce an actionable framework that emphasizes building evaluation capacity to create learning cultures.
",['AAS22!'],0,0,1,0,0,7.531914893617022,"
 excited to be getting back out on live stages in  first up  and i invite you to join is  we will be teaching people committed to suicide prevention a basic evaluation framework that is easy to understand accessible and feasible learn how to engage in a participatory approach that is inclusive addresses inequities focuses on a public health approach to prevention and policy and systems level change this workshop will introduce an actionable framework that emphasizes building evaluation capacity to create learning cultures
","['excited', 'getting', 'back', 'live', 'stages', 'first', 'invite', 'join', 'teaching', 'people', 'committed', 'suicide', 'prevention', 'basic', 'evaluation', 'framework', 'easy', 'understand', 'accessible', 'feasible', 'learn', 'engage', 'participatory', 'approach', 'inclusive', 'addresses', 'inequities', 'focuses', 'public', 'health', 'approach', 'prevention', 'policy', 'systems', 'level', 'change', 'workshop', 'introduce', 'actionable', 'framework', 'emphasizes', 'building', 'evaluation', 'capacity', 'create', 'learning', 'cultures', 'excited', 'getting', 'back', 'live', 'stages', 'first', 'invite', 'join', 'teaching', 'people', 'committed', 'suicide', 'prevention', 'basic', 'evaluation', 'framework', 'easy', 'understand', 'accessible', 'feasible', 'learn', 'engage', 'participatory', 'approach', 'inclusive', 'addresses', 'inequities', 'focuses', 'public', 'health', 'approach', 'prevention', 'policy', 'systems', 'level', 'change', 'workshop', 'introduce', 'actionable', 'framework', 'emphasizes', 'building', 'evaluation', 'capacity', 'create', 'learning', 'cultures']",94,0,0.0,0.0
74,Community Evaluation Solutions,"
 On this week's Community Possibilities podcast, Community Builder Danyetta Najoli offers these tips:1) Connect others on common interests. No one wants to be labeled by a negative.2) Create strong neighborhoods through bringing people into the lives of others.3) We all want to be named and known!4) There are ""treasures"" withing our neighborhood and communities. Find your local treasures.5) Attract others through hospitality or other ways that speak to them. Not every approach works for all people. 6) Ever heard of a ""Human Library?"" Me either!7) Use an asset-based community model  and an approach the values roles not disabilities. (links in the show notes). https://lnkd.in/dsu9GjYc#communityleaders #communityengagement #equity #leadership
","['communityleaders', 'communityengagement', 'equity', 'leadership\n']",0,0,4,1,0,6.7,"
 on this weeks community possibilities podcast community builder danyetta najoli offers these tips connect others on common interests no one wants to be labeled by a negative create strong neighborhoods through bringing people into the lives of others we all want to be named and known there are treasures withing our neighborhood and communities find your local treasures attract others through hospitality or other ways that speak to them not every approach works for all people  ever heard of a human library me either use an assetbased community model  and an approach the values roles not disabilities links in the show notes    
","['weeks', 'community', 'possibilities', 'podcast', 'community', 'builder', 'danyetta', 'najoli', 'offers', 'tips', 'connect', 'others', 'common', 'interests', 'one', 'wants', 'labeled', 'negative', 'create', 'strong', 'neighborhoods', 'bringing', 'people', 'lives', 'others', 'want', 'named', 'known', 'treasures', 'withing', 'neighborhood', 'communities', 'find', 'local', 'treasures', 'attract', 'others', 'hospitality', 'ways', 'speak', 'every', 'approach', 'works', 'people', 'ever', 'heard', 'human', 'library', 'either', 'use', 'assetbased', 'community', 'model', 'approach', 'values', 'roles', 'disabilities', 'links', 'show', 'notes', 'weeks', 'community', 'possibilities', 'podcast', 'community', 'builder', 'danyetta', 'najoli', 'offers', 'tips', 'connect', 'others', 'common', 'interests', 'one', 'wants', 'labeled', 'negative', 'create', 'strong', 'neighborhoods', 'bringing', 'people', 'lives', 'others', 'want', 'named', 'known', 'treasures', 'withing', 'neighborhood', 'communities', 'find', 'local', 'treasures', 'attract', 'others', 'hospitality', 'ways', 'speak', 'every', 'approach', 'works', 'people', 'ever', 'heard', 'human', 'library', 'either', 'use', 'assetbased', 'community', 'model', 'approach', 'values', 'roles', 'disabilities', 'links', 'show', 'notes']",120,0,0.0,0.0
75,Community Evaluation Solutions,"
 Have you been working on your next, right step? Let's discuss! #newevaluators #eval #consultants Register in advance for this meeting: https://bit.ly/3rD1lAT
","['newevaluators', 'eval', 'consultants']",0,0,3,1,0,5.888888888888889,"
 have you been working on your next right step lets discuss    register in advance for this meeting 
","['working', 'next', 'right', 'step', 'lets', 'discuss', 'register', 'advance', 'meeting', 'working', 'next', 'right', 'step', 'lets', 'discuss', 'register', 'advance', 'meeting']",18,0,0.0,0.0
76,Community Evaluation Solutions,"
 Kathleen Sullivan sets me and #communityleaders, especially #nonprofits straight. Your #elected officials want and need to hear from you. Listen to our conversation on my #podcast, Community Possibilities. https://bit.ly/3AAsTtp
","['communityleaders,', 'nonprofits', 'elected', 'podcast,']",0,0,4,0,0,7.615384615384615,"
 kathleen sullivan sets me and  especially  straight your  officials want and need to hear from you listen to our conversation on my  community possibilities 
","['kathleen', 'sullivan', 'sets', 'especially', 'straight', 'officials', 'want', 'need', 'hear', 'listen', 'conversation', 'community', 'possibilities', 'kathleen', 'sullivan', 'sets', 'especially', 'straight', 'officials', 'want', 'need', 'hear', 'listen', 'conversation', 'community', 'possibilities']",26,0,0.0,0.0
77,Community Evaluation Solutions,"
 Wishing you and yours the happiest and healthiest New Year!
",0,0,0,0,0,0,6.4,"
 wishing you and yours the happiest and healthiest new year
","['wishing', 'happiest', 'healthiest', 'new', 'year', 'wishing', 'happiest', 'healthiest', 'new', 'year']",10,0,0.0,0.0
78,Community Evaluation Solutions,"
 Just what is #philanthropy? This conversation with get you thinking. Join me and Salvatore Alaimo for an inspiring conversation. #nonprofits #foundations #evaluationhttps://lnkd.in/eF-caffi
","['philanthropy?', 'nonprofits', 'foundations', 'evaluationhttps://lnkd.in/eF-caffi\n']",0,1,4,1,0,7.875,"
 just what is  this conversation with get you thinking join me and salvatore alaimo for an inspiring conversation   
","['conversation', 'get', 'thinking', 'join', 'salvatore', 'alaimo', 'inspiring', 'conversation', 'conversation', 'get', 'thinking', 'join', 'salvatore', 'alaimo', 'inspiring', 'conversation']",16,1,0.6931471805599453,0.0
79,Community Evaluation Solutions,"
 Just what is #philanthropy? This conversation with get you thinking. Join me and Salvatore Alaimo for an inspiring conversation. #nonprofits #foundations #evaluationhttps://lnkd.in/dP9tqkt
","['philanthropy?', 'nonprofits', 'foundations', 'evaluationhttps://lnkd.in/dP9tqkt\n']",1,0,4,1,0,7.875,"
 just what is  this conversation with get you thinking join me and salvatore alaimo for an inspiring conversation   
","['conversation', 'get', 'thinking', 'join', 'salvatore', 'alaimo', 'inspiring', 'conversation', 'conversation', 'get', 'thinking', 'join', 'salvatore', 'alaimo', 'inspiring', 'conversation']",16,1,0.6931471805599453,0.0
80,Community Evaluation Solutions,"
 Hi community leaders. Stuck on where to begin developing a strategy that will work and get your coalition fired up? If you are ready to stop guessing about where to begin, I have a 4-step guide that will help youdevelop a clear path to success, build confidence in your strategyand foster creative collaboration with your team. https://lnkd.in/ekYNHTba #community #leaders #systemschange #nonprofits #foundations
","['community', 'leaders', 'systemschange', 'nonprofits', 'foundations\n']",0,0,5,1,0,6.379310344827586,"
 hi community leaders stuck on where to begin developing a strategy that will work and get your coalition fired up if you are ready to stop guessing about where to begin i have a step guide that will help youdevelop a clear path to success build confidence in your strategyand foster creative collaboration with your team      
","['hi', 'community', 'leaders', 'stuck', 'begin', 'developing', 'strategy', 'work', 'get', 'coalition', 'fired', 'ready', 'stop', 'guessing', 'begin', 'step', 'guide', 'help', 'youdevelop', 'clear', 'path', 'success', 'build', 'confidence', 'strategyand', 'foster', 'creative', 'collaboration', 'team', 'hi', 'community', 'leaders', 'stuck', 'begin', 'developing', 'strategy', 'work', 'get', 'coalition', 'fired', 'ready', 'stop', 'guessing', 'begin', 'step', 'guide', 'help', 'youdevelop', 'clear', 'path', 'success', 'build', 'confidence', 'strategyand', 'foster', 'creative', 'collaboration', 'team']",58,0,0.0,0.0
81,Community Evaluation Solutions,"
 It's time for the AEA conference! So this week in office hours we are talking about professional associations as a business strategy. See you this Friday at 11 AM EST. You must register in advance. #business #evaluation #consulting
","['business', 'evaluation', 'consulting\n']",0,0,3,0,0,6.470588235294118,"
 its time for the aea conference so this week in office hours we are talking about professional associations as a business strategy see you this friday at  am est you must register in advance   
","['time', 'aea', 'conference', 'week', 'office', 'hours', 'talking', 'professional', 'associations', 'business', 'strategy', 'see', 'friday', 'est', 'must', 'register', 'advance', 'time', 'aea', 'conference', 'week', 'office', 'hours', 'talking', 'professional', 'associations', 'business', 'strategy', 'see', 'friday', 'est', 'must', 'register', 'advance']",34,0,0.0,0.0
82,Community Evaluation Solutions,"
 A present for #nonprofit and #coalition leaders this Thanksgiving.
","['nonprofit', 'coalition']",0,1,2,0,0,8.666666666666666,"
 a present for  and  leaders this thanksgiving
","['present', 'leaders', 'thanksgiving', 'present', 'leaders', 'thanksgiving']",6,1,0.6931471805599453,0.0
83,Community Evaluation Solutions,"
 I work with so many #nonprofits that just need a little help in telling their story. I have a Thanksgiving present for you. Check out my free course that will teach you how to talk about your #eval data. https://bit.ly/3xmZ1NX #data #dataviz #storytellingwithdata
","['nonprofits', 'eval', 'data', 'dataviz', 'storytellingwithdata\n']",0,0,5,0,0,5.4,"
 i work with so many  that just need a little help in telling their story i have a thanksgiving present for you check out my free course that will teach you how to talk about your  data    
","['work', 'many', 'need', 'little', 'help', 'telling', 'story', 'thanksgiving', 'present', 'check', 'free', 'course', 'teach', 'talk', 'data', 'work', 'many', 'need', 'little', 'help', 'telling', 'story', 'thanksgiving', 'present', 'check', 'free', 'course', 'teach', 'talk', 'data']",30,0,0.0,0.0
84,Community Evaluation Solutions,"
 Love the new link to my mini course. Thanks Jackson Tanner Hogue
",0,0,0,0,0,0,5.0,"
 love the new link to my mini course thanks jackson tanner hogue
","['love', 'new', 'link', 'mini', 'course', 'thanks', 'jackson', 'tanner', 'hogue', 'love', 'new', 'link', 'mini', 'course', 'thanks', 'jackson', 'tanner', 'hogue']",18,0,0.0,0.0
85,Community Evaluation Solutions,"
 Call all new/emerging evaluators!
",0,0,0,0,0,0,8.333333333333334,"
 call all newemerging evaluators
","['call', 'newemerging', 'evaluators', 'call', 'newemerging', 'evaluators']",6,0,0.0,0.0
86,Community Evaluation Solutions,"
 It's hump day which means it's almost Friday. Time for Office Hours! 11 AM EST. New #eval welcome! You must register to attend. https://bit.ly/3DeP8W0
",['eval'],0,0,1,0,0,5.0,"
 its hump day which means its almost friday time for office hours  am est new  welcome you must register to attend 
","['hump', 'day', 'means', 'almost', 'friday', 'time', 'office', 'hours', 'est', 'new', 'welcome', 'must', 'register', 'attend', 'hump', 'day', 'means', 'almost', 'friday', 'time', 'office', 'hours', 'est', 'new', 'welcome', 'must', 'register', 'attend']",28,0,0.0,0.0
87,Community Evaluation Solutions,"
 Sharing this week's blog post. To view more blogposts go to our website. Link in comments.
",0,0,0,0,0,0,5.4,"
 sharing this weeks blog post to view more blogposts go to our website link in comments
","['sharing', 'weeks', 'blog', 'post', 'view', 'blogposts', 'go', 'website', 'link', 'comments', 'sharing', 'weeks', 'blog', 'post', 'view', 'blogposts', 'go', 'website', 'link', 'comments']",20,0,0.0,0.0
88,Community Evaluation Solutions,"
 A recent conversation with a #communityleader had me thinking about the burden of evaluation and what #funders #evaluators and #nonprofit leaders can do about it. I'll start.
","['communityleader', 'funders', 'evaluators', 'nonprofit']",0,0,4,0,0,7.125,"
 a recent conversation with a  had me thinking about the burden of evaluation and what   and  leaders can do about it ill start
","['recent', 'conversation', 'thinking', 'burden', 'evaluation', 'leaders', 'ill', 'start', 'recent', 'conversation', 'thinking', 'burden', 'evaluation', 'leaders', 'ill', 'start']",16,0,0.0,0.0
89,Nonprofit Leadership Lab,"
 Hey, Nonprofit Leaders! What is your current favorite inspiring quote? #MotivationMonday
",['MotivationMonday\n'],0,0,1,1,0,6.857142857142857,"
 hey nonprofit leaders what is your current favorite inspiring quote 
","['hey', 'nonprofit', 'leaders', 'current', 'favorite', 'inspiring', 'quote', 'hey', 'nonprofit', 'leaders', 'current', 'favorite', 'inspiring', 'quote']",14,0,0.0,0.0
90,Nonprofit Leadership Lab,"
 Hey Nonprofit Leader! What's one reason why you chose to do this important work?
",0,1,0,0,1,0,5.555555555555555,"
 hey nonprofit leader whats one reason why you chose to do this important work
","['hey', 'nonprofit', 'leader', 'whats', 'one', 'reason', 'chose', 'important', 'work', 'hey', 'nonprofit', 'leader', 'whats', 'one', 'reason', 'chose', 'important', 'work']",18,1,0.6931471805599453,0.0
91,Nonprofit Leadership Lab,"
 You like to solve problems for people. You're a helper. You're a passionate champion for your org and its mission.But how do you know when you're going overboard?Check out this blog post to discover the signs: #NonprofitLeader #NonprofitED #BoardChairhttps://lnkd.in/giNB9Gmq 
","['NonprofitLeader', 'NonprofitED', 'BoardChairhttps://lnkd.in/giNB9Gmq']",3,0,3,1,0,6.2631578947368425,"
 you like to solve problems for people youre a helper youre a passionate champion for your org and its missionbut how do you know when youre going overboardcheck out this blog post to discover the signs    
","['like', 'solve', 'problems', 'people', 'youre', 'helper', 'youre', 'passionate', 'champion', 'org', 'missionbut', 'know', 'youre', 'going', 'overboardcheck', 'blog', 'post', 'discover', 'signs', 'like', 'solve', 'problems', 'people', 'youre', 'helper', 'youre', 'passionate', 'champion', 'org', 'missionbut', 'know', 'youre', 'going', 'overboardcheck', 'blog', 'post', 'discover', 'signs']",38,3,1.3862943611198906,1.0986122886681098
92,Nonprofit Leadership Lab,"
 The relationship between you and the board you’ve built is not only the most important relationships in your organization, but it’s also the #1 indicator of your org’s health.As Joan Garry always says, you and your Board Chair are co-pilots.Have a great relationship with your Board Chair? Shout them out below!
",['1'],2,0,1,1,0,6.913043478260869,"
 the relationship between you and the board youve built is not only the most important relationships in your organization but its also the  indicator of your orgs healthas joan garry always says you and your board chair are copilotshave a great relationship with your board chair shout them out below
","['relationship', 'board', 'youve', 'built', 'important', 'relationships', 'organization', 'also', 'indicator', 'orgs', 'healthas', 'joan', 'garry', 'always', 'says', 'board', 'chair', 'copilotshave', 'great', 'relationship', 'board', 'chair', 'shout', 'relationship', 'board', 'youve', 'built', 'important', 'relationships', 'organization', 'also', 'indicator', 'orgs', 'healthas', 'joan', 'garry', 'always', 'says', 'board', 'chair', 'copilotshave', 'great', 'relationship', 'board', 'chair', 'shout']",46,2,1.0986122886681098,0.6931471805599453
93,Nonprofit Leadership Lab,"
 The relationship between you and the board you’ve built is not only the most important relationships in your organization, but it’s also the #1 indicator of your org’s health.As Joan Garry always says, you and your Board Chair are co-pilots.Have a great relationship with your Board Chair? Shout them out below!Click here to learn more about what a high-functioning board looks like: https://lnkd.in/dm84GcV2
",['1'],0,0,1,1,0,7.0,"
 the relationship between you and the board youve built is not only the most important relationships in your organization but its also the  indicator of your orgs healthas joan garry always says you and your board chair are copilotshave a great relationship with your board chair shout them out belowclick here to learn more about what a highfunctioning board looks like 
","['relationship', 'board', 'youve', 'built', 'important', 'relationships', 'organization', 'also', 'indicator', 'orgs', 'healthas', 'joan', 'garry', 'always', 'says', 'board', 'chair', 'copilotshave', 'great', 'relationship', 'board', 'chair', 'shout', 'belowclick', 'learn', 'highfunctioning', 'board', 'looks', 'like', 'relationship', 'board', 'youve', 'built', 'important', 'relationships', 'organization', 'also', 'indicator', 'orgs', 'healthas', 'joan', 'garry', 'always', 'says', 'board', 'chair', 'copilotshave', 'great', 'relationship', 'board', 'chair', 'shout', 'belowclick', 'learn', 'highfunctioning', 'board', 'looks', 'like']",58,0,0.0,0.0
94,Nonprofit Leadership Lab,"
 As a leader, you don't have to go it alone...you just have to lead the way.
",0,12,0,0,0,0,4.5,"
 as a leader you dont have to go it aloneyou just have to lead the way
","['leader', 'dont', 'go', 'aloneyou', 'lead', 'way', 'leader', 'dont', 'go', 'aloneyou', 'lead', 'way']",12,12,2.5649493574615367,2.4849066497880004
95,Nonprofit Leadership Lab,"
 This work is important, but so is your mental health. Don't forget to take breaks 🧡 #LaborDay #SupportNonprofits #NonprofitCommunity #SelfCare
","['LaborDay', 'SupportNonprofits', 'NonprofitCommunity', 'SelfCare\n']",7,0,4,0,1,5.625,"
 this work is important but so is your mental health dont forget to take breaks     
","['work', 'important', 'mental', 'health', 'dont', 'forget', 'take', 'breaks', 'work', 'important', 'mental', 'health', 'dont', 'forget', 'take', 'breaks']",16,7,2.0794415416798357,1.9459101490553132
96,Nonprofit Leadership Lab,"
 Even good people have biases.... That's why belonging is the most important piece of diversity work.How do you define belonging?#Belonging #NonprofitsMatter #DEI #NonprofitOrg #NonprofitED #NonprofitBoard #NonprofitOrganization
","['Belonging', 'NonprofitsMatter', 'DEI', 'NonprofitOrg', 'NonprofitED', 'NonprofitBoard', 'NonprofitOrganization\n']",1,0,7,1,0,6.583333333333333,"
 even good people have biases thats why belonging is the most important piece of diversity workhow do you define belonging      
","['even', 'good', 'people', 'biases', 'thats', 'belonging', 'important', 'piece', 'diversity', 'workhow', 'define', 'belonging', 'even', 'good', 'people', 'biases', 'thats', 'belonging', 'important', 'piece', 'diversity', 'workhow', 'define', 'belonging']",24,1,0.6931471805599453,0.0
97,Nonprofit Leadership Lab,"
 Nonprofit leaders, thank you for being you. #Nonprofits
",['Nonprofits\n'],6,0,1,0,0,7.0,"
 nonprofit leaders thank you for being you 
","['nonprofit', 'leaders', 'thank', 'nonprofit', 'leaders', 'thank']",6,6,1.9459101490553132,1.791759469228055
98,Nonprofit Leadership Lab,"
 Time for a quiz! Today's subject? The two most important words in fundraising. #NonprofitFundraising
",['NonprofitFundraising\n'],4,0,1,1,0,6.125,"
 time for a quiz todays subject the two most important words in fundraising 
","['time', 'quiz', 'todays', 'subject', 'two', 'important', 'words', 'fundraising', 'time', 'quiz', 'todays', 'subject', 'two', 'important', 'words', 'fundraising']",16,4,1.6094379124341003,1.3862943611198906
99,Nonprofit Leadership Lab,"
 What's an example of an important conversation you are having at your #NonprofitOrg right now?
",['NonprofitOrg'],1,0,1,1,0,7.6,"
 whats an example of an important conversation you are having at your  right now
","['whats', 'example', 'important', 'conversation', 'right', 'whats', 'example', 'important', 'conversation', 'right']",10,1,0.6931471805599453,0.0
100,Nonprofit Leadership Lab,"
 Tired of always fishing in the same pool of resources? Here are 5 simple ways to expand your pool of donors and volunteers.https://lnkd.in/e-uyDAvM #NonprofitWork #NonprofitLeader #NonprofitED 
","['NonprofitWork', 'NonprofitLeader', 'NonprofitED']",1,0,3,1,0,6.090909090909091,"
 tired of always fishing in the same pool of resources here are  simple ways to expand your pool of donors and volunteers    
","['tired', 'always', 'fishing', 'pool', 'resources', 'simple', 'ways', 'expand', 'pool', 'donors', 'volunteers', 'tired', 'always', 'fishing', 'pool', 'resources', 'simple', 'ways', 'expand', 'pool', 'donors', 'volunteers']",22,1,0.6931471805599453,0.0
101,Nonprofit Leadership Lab,"
 Things at your #Nonprofit flow much better when the board and staff are completely aligned and working towards the exact same set of goals.If your team feels out of sync lately, this post might inspire you: https://lnkd.in/eci-DF_z 
",['Nonprofit'],0,0,1,0,0,5.55,"
 things at your  flow much better when the board and staff are completely aligned and working towards the exact same set of goalsif your team feels out of sync lately this post might inspire you  
","['things', 'flow', 'much', 'better', 'board', 'staff', 'completely', 'aligned', 'working', 'towards', 'exact', 'set', 'goalsif', 'team', 'feels', 'sync', 'lately', 'post', 'might', 'inspire', 'things', 'flow', 'much', 'better', 'board', 'staff', 'completely', 'aligned', 'working', 'towards', 'exact', 'set', 'goalsif', 'team', 'feels', 'sync', 'lately', 'post', 'might', 'inspire']",40,0,0.0,0.0
102,Nonprofit Leadership Lab,"
 How does your team keep the focus on your org's mission?#NonprofitWork #NonprofitOrganization
","['NonprofitWork', 'NonprofitOrganization\n']",3,0,2,1,0,4.8,"
 how does your team keep the focus on your orgs mission 
","['team', 'keep', 'focus', 'orgs', 'mission', 'team', 'keep', 'focus', 'orgs', 'mission']",10,3,1.3862943611198906,1.0986122886681098
103,Nonprofit Leadership Lab,"
 True or false? Everyone on your board makes an annual financial contribution – 100% giving.If you answered false, here's why you might want to change that: https://lnkd.in/ea6KEieu #NonprofitBoard #NonprofitFundraising #NonprofitResources
","['NonprofitBoard', 'NonprofitFundraising', 'NonprofitResources\n']",1,0,3,1,0,6.333333333333333,"
 true or false everyone on your board makes an annual financial contribution   givingif you answered false heres why you might want to change that    
","['true', 'false', 'everyone', 'board', 'makes', 'annual', 'financial', 'contribution', 'givingif', 'answered', 'false', 'heres', 'might', 'want', 'change', 'true', 'false', 'everyone', 'board', 'makes', 'annual', 'financial', 'contribution', 'givingif', 'answered', 'false', 'heres', 'might', 'want', 'change']",30,1,0.6931471805599453,0.0
104,Nonprofit Leadership Lab,"
 Your board is one of the most valuable resources your org has...if you know how to leverage each member’s strengths.Check out this blog post to learn 5 steps your board can take right now to maximize its impact: https://lnkd.in/eU3MEFKQ 
",0,0,0,0,0,0,5.894736842105263,"
 your board is one of the most valuable resources your org hasif you know how to leverage each members strengthscheck out this blog post to learn  steps your board can take right now to maximize its impact  
","['board', 'one', 'valuable', 'resources', 'org', 'hasif', 'know', 'leverage', 'members', 'strengthscheck', 'blog', 'post', 'learn', 'steps', 'board', 'take', 'right', 'maximize', 'impact', 'board', 'one', 'valuable', 'resources', 'org', 'hasif', 'know', 'leverage', 'members', 'strengthscheck', 'blog', 'post', 'learn', 'steps', 'board', 'take', 'right', 'maximize', 'impact']",38,0,0.0,0.0
105,Nonprofit Leadership Lab,"
 A poorly constructed advisory board can cause more problems than it solves.So how can you make an advisory board really count?By having a clear idea of why your organization needs one and who should be serving on it. Keep reading to get the scoop: https://lnkd.in/g5YFanh3
",0,0,0,0,1,0,6.181818181818182,"
 a poorly constructed advisory board can cause more problems than it solvesso how can you make an advisory board really countby having a clear idea of why your organization needs one and who should be serving on it keep reading to get the scoop 
","['poorly', 'constructed', 'advisory', 'board', 'cause', 'problems', 'solvesso', 'make', 'advisory', 'board', 'really', 'countby', 'clear', 'idea', 'organization', 'needs', 'one', 'serving', 'keep', 'reading', 'get', 'scoop', 'poorly', 'constructed', 'advisory', 'board', 'cause', 'problems', 'solvesso', 'make', 'advisory', 'board', 'really', 'countby', 'clear', 'idea', 'organization', 'needs', 'one', 'serving', 'keep', 'reading', 'get', 'scoop']",44,0,0.0,0.0
106,Nonprofit Leadership Lab,"
 Do you agree? 🧡 #NationalNonprofitDay
",['NationalNonprofitDay\n'],16,0,1,1,1,5.0,"
 do you agree  
","['agree', 'agree']",2,16,2.833213344056216,2.772588722239781
107,Nonprofit Leadership Lab,"
 Do the words “strategic planning” lead you to break out in a rash?Have you considered not using them? Instead, take the time to get together with your team and pose some tough strategic questions.The kind that need to be answered so you can create an effective roadmap that will help you lead your team towards the fulfillment of your mission.
",0,2,0,0,2,0,6.3,"
 do the words strategic planning lead you to break out in a rashhave you considered not using them instead take the time to get together with your team and pose some tough strategic questionsthe kind that need to be answered so you can create an effective roadmap that will help you lead your team towards the fulfillment of your mission
","['words', 'strategic', 'planning', 'lead', 'break', 'rashhave', 'considered', 'using', 'instead', 'take', 'time', 'get', 'together', 'team', 'pose', 'tough', 'strategic', 'questionsthe', 'kind', 'need', 'answered', 'create', 'effective', 'roadmap', 'help', 'lead', 'team', 'towards', 'fulfillment', 'mission', 'words', 'strategic', 'planning', 'lead', 'break', 'rashhave', 'considered', 'using', 'instead', 'take', 'time', 'get', 'together', 'team', 'pose', 'tough', 'strategic', 'questionsthe', 'kind', 'need', 'answered', 'create', 'effective', 'roadmap', 'help', 'lead', 'team', 'towards', 'fulfillment', 'mission']",60,2,1.0986122886681098,0.6931471805599453
